"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048645","GO:0048645","animal organ formation","15/3041","30/18842",0.5,3.09799408089444,5.04504796080521,1.73050921399194e-05,0.000511326340616713,0.000511326340616712,"140628/4851/4909/4036/64321/2348/7490/5460/22943/3670/5076/6495/55897/5292/7849",15
"GO:0072078","GO:0072078","nephron tubule morphogenesis","21/3041","51/18842",0.411764705882353,2.55128924308954,4.86654586903575,1.76244167577328e-05,0.000518157852677343,0.000518157852677343,"2625/7040/9241/6299/7490/6469/4609/65266/388585/186/9955/5076/6662/6495/183/6943/7849/3237/4070/153572/9953",21
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","38/3041","120/18842",0.316666666666667,1.96206291789981,4.63805480646088,1.7804807905881e-05,0.000520857067097414,0.000520857067097414,"6352/64926/11148/3559/2494/3553/3717/6375/970/54440/920/3952/916/6469/942/5618/3569/6363/2214/59067/115352/126259/3552/30835/6863/729230/10148/80380/941/3595/1604/199/84868/3481/29126/3592/8741/10288",38
"GO:0002706","GO:0002706","regulation of lymphocyte mediated immunity","49/3041","169/18842",0.289940828402367,1.79646994040033,4.56271761997257,1.79905075344832e-05,0.000522415593196766,0.000522415593196766,"116449/7855/7040/2529/353091/3553/80328/1380/6375/3822/722/11006/387837/151888/913/2213/3952/114836/201633/2302/30009/3569/3823/725/59067/56253/135250/10859/3821/114548/3902/91543/909/729230/563/941/3805/1604/154064/84868/10125/29126/6318/924/3592/8302/3824/81607/8741",49
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","76/3041","297/18842",0.255892255892256,1.58550538820187,4.46183596909835,1.80357764317931e-05,0.000522415593196766,0.000522415593196766,"2625/2525/6366/7040/2529/6352/64926/10563/11148/3559/2494/3553/7494/3717/6375/970/11006/8876/1511/1803/920/3952/916/5293/3549/6469/942/5420/3569/6363/10272/7124/64127/59067/126259/27177/7704/2526/2737/9223/55423/10164/4680/3552/30835/114548/5105/2651/338879/960/655/6484/729230/10148/7535/29851/80380/857/941/3595/1604/199/84868/10125/3481/29126/3037/3575/3592/5317/3170/1236/8631/10630/5345/10288",76
"GO:0045785","GO:0045785","positive regulation of cell adhesion","104/3041","437/18842",0.237986270022883,1.47456011173008,4.40333713157877,1.81677953016476e-05,0.000523659982223961,0.000523659982223961,"3084/2625/2525/6366/7040/2529/6352/64926/10563/11148/3559/2494/3553/5795/3678/7494/3717/6375/970/11006/3976/79625/8876/1511/56477/10551/1021/948/1803/55612/920/3273/3952/916/5293/3549/6469/3458/942/91663/5420/3728/407019/3569/6363/10272/7124/64127/59067/126259/27177/7704/4852/54361/2526/2737/9223/55423/10164/4680/3552/30835/5645/114548/5105/246/2651/338879/960/655/6484/729230/10148/5578/7535/29851/6370/80380/857/941/1012/3595/1604/199/84868/10125/3481/29126/3037/3575/10085/3592/5317/3170/64805/3673/1236/2810/8631/10630/10675/5345/6423/10288",104
"GO:0002715","GO:0002715","regulation of natural killer cell mediated immunity","22/3041","55/18842",0.4,2.47839526471555,4.81682743964106,1.93784820405979e-05,0.000554103307148854,0.000554103307148854,"116449/7040/353091/3822/387837/3952/114836/201633/3823/59067/56253/135250/10859/3821/3805/84868/10125/6318/3592/8302/3824/81607",22
"GO:0061436","GO:0061436","establishment of skin barrier","14/3041","27/18842",0.518518518518518,3.21273460240905,5.04750777290992,1.94398727814311e-05,0.000554103307148854,0.000554103307148854,"388697/242/84283/9076/79152/1823/8626/2312/388698/59344/3868/57822/375791/2810",14
"GO:0045137","GO:0045137","development of primary sexual characteristics","42/3041","138/18842",0.304347826086957,1.88573552750097,4.58135831047045,1.96008229316168e-05,0.000554103307148854,0.000554103307148854,"1081/2625/642658/23639/1636/117/5972/7026/4851/132625/638/2494/283/4880/6665/3625/4323/54997/6299/3952/4036/7490/2626/6716/2069/2627/2254/658/1761/54361/2516/268/6662/3643/6715/9353/3623/7482/6943/10409/1588/190",42
"GO:0061005","GO:0061005","cell differentiation involved in kidney development","19/3041","44/18842",0.431818181818182,2.67554034259066,4.8813877045028,1.96009333141091e-05,0.000554103307148854,0.000554103307148854,"2625/9788/4851/28999/3976/6299/7490/6469/2302/5420/54361/4318/8842/182/5455/5076/6943/7849/10409",19
"GO:0007611","GO:0007611","learning or memory","51/3041","179/18842",0.284916201117318,1.76533740922477,4.51342913134785,2.07529003610467e-05,0.000583861502980644,0.000583861502980644,"1139/9241/6356/5649/4909/6285/5582/84630/6833/22941/5803/64220/729956/6326/5621/497189/6870/2019/3934/55450/5350/23316/6860/4986/4762/2902/4130/65009/22943/9378/6543/2925/54112/1813/4900/7097/3643/6863/2628/5578/793/2903/84446/266743/1956/27023/50944/4915/10288/4776/4311",51
"GO:0008202","GO:0008202","steroid metabolic process","78/3041","308/18842",0.253246753246753,1.56911388512835,4.41781839099602,2.09138938302043e-05,0.00058558902724572,0.00058558902724572,"54657/1081/2770/11001/1555/1646/7367/1582/9971/2494/441282/100288072/5563/319/51170/33/1559/4036/1645/866/6799/1565/6716/116519/54577/6469/3458/5618/1591/1571/6713/407019/8608/7124/54600/8431/54361/2516/8542/54576/1589/29881/9420/133/54578/5443/51083/6715/6822/7364/183/54658/79644/8912/114880/3283/5959/9023/338/6095/3291/1577/1586/2330/1109/1066/3292/6591/1588/1583/7366/190/54490/8856/2784/3158/2264/6770",78
"GO:0002698","GO:0002698","negative regulation of immune effector process","35/3041","108/18842",0.324074074074074,2.00795912650566,4.60847716195938,2.16638404134557e-05,0.000603588257058375,0.000603588257058375,"7040/1380/5169/6375/722/11006/387837/151888/2213/201633/2302/30009/725/7124/115352/282618/1524/6688/56833/10859/3821/3902/90865/729230/336/11314/941/3805/1604/84868/29126/6318/3824/81607/11005",35
"GO:0015909","GO:0015909","long-chain fatty acid transport","24/3041","63/18842",0.380952380952381,2.36037644258624,4.74472498491366,2.17620255946217e-05,0.000603588257058375,0.000603588257058375,"4828/1636/11001/7069/2169/376497/2167/2171/5468/646480/5319/948/7351/8399/5320/26279/1813/64600/2168/80763/553/6513/56923/391013",24
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","38/3041","121/18842",0.31404958677686,1.94584752188411,4.57896361064414,2.19621538182162e-05,0.000606279175826813,0.000606279175826813,"6352/64926/11148/3559/2494/3553/3717/6375/970/54440/920/3952/916/6469/942/5618/3569/6363/2214/59067/115352/126259/3552/30835/6863/729230/10148/80380/941/3595/1604/199/84868/3481/29126/3592/8741/10288",38
"GO:0008584","GO:0008584","male gonad development","29/3041","83/18842",0.349397590361446,2.16486333363708,4.66581030546485,2.21812627394859e-05,0.000606631743758963,0.000606631743758963,"2625/642658/23639/1636/5972/132625/638/2494/6665/3625/4323/54997/4036/7490/2626/6716/2627/2254/1761/54361/2516/268/6662/3643/6715/3623/7482/6943/190",29
"GO:0055123","GO:0055123","digestive system development","29/3041","83/18842",0.349397590361446,2.16486333363708,4.66581030546485,2.21812627394859e-05,0.000606631743758963,0.000606631743758963,"140628/8854/2049/7040/2494/55036/6664/1373/123872/64220/10551/6299/91461/64321/2626/1045/7124/2627/4852/2304/2737/5697/10413/6943/23242/3784/6343/3158/3239",29
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","53/3041","189/18842",0.28042328042328,1.73749932579265,4.47029396283732,2.34682736356582e-05,0.000638858560081806,0.000638858560081806,"3084/8792/6366/7040/2852/1139/4851/3553/168667/408/3383/948/128853/2066/56034/10457/387129/9590/1436/3357/5028/5320/26291/5031/407019/6363/65009/4803/7124/64127/9378/4852/2261/8622/10253/1813/246/2651/960/222166/5578/155/9290/389658/84868/57007/55532/388121/1236/1956/6278/5345/2264",53
"GO:0042044","GO:0042044","fluid transport","16/3041","34/18842",0.470588235294118,2.91575913495948,4.90486381842117,2.40291820381159e-05,0.000651113319742494,0.000651113319742494,"362/360/375318/6523/1080/363/79849/361/1437/6563/359/653437/3037/5317/7380/364",16
"GO:0008406","GO:0008406","gonad development","41/3041","135/18842",0.303703703703704,1.88174455283959,4.51050838853289,2.58644718336682e-05,0.000693273438532057,0.000693273438532057,"1081/2625/642658/23639/1636/5972/7026/4851/132625/638/2494/283/4880/6665/3625/4323/54997/6299/3952/4036/7490/2626/6716/2069/2627/2254/658/1761/54361/2516/268/6662/3643/6715/9353/3623/7482/6943/10409/1588/190",41
"GO:0061041","GO:0061041","regulation of wound healing","41/3041","135/18842",0.303703703703704,1.88174455283959,4.51050838853289,2.58644718336682e-05,0.000693273438532057,0.000693273438532057,"55966/58529/150/1824/5055/64581/7494/7429/5327/948/55612/5328/3273/1365/22875/90102/9076/7124/50506/54361/84830/100506658/135228/170692/5624/5054/6484/3848/857/114897/462/7448/407006/3170/27346/6558/7103/401720/1839/5345/7056",41
"GO:0008217","GO:0008217","regulation of blood pressure","47/3041","162/18842",0.290123456790123,1.79760150372887,4.4727325881534,2.59388021219477e-05,0.000693273438532057,0.000693273438532057,"1816/1636/9370/5972/7026/5742/134/5021/3816/5468/1511/1113/6870/4842/6446/3952/7424/4881/23576/407019/6296/7124/65266/6518/4852/186/1813/133/5443/154/183/6863/7137/79924/155/1907/623/8529/3291/80763/553/3784/290/4879/5345/2784/4311",47
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","76/3041","300/18842",0.253333333333333,1.56965033431985,4.36323489520512,2.61797319912379e-05,0.000696546715422982,0.000696546715422982,"3084/8792/6366/7040/9370/2852/1139/4851/6356/3553/168667/408/10251/3383/7494/151888/948/128853/2066/56034/10457/387129/9590/8000/1436/3357/5028/4609/152110/5320/26291/5031/407019/6363/65009/4803/7124/64127/65266/9378/4852/55885/5801/2261/8622/10253/1813/3552/2633/1849/246/6662/55584/2651/960/222166/1852/5578/155/9290/1846/10252/389658/84868/407006/10125/57007/55532/5314/406988/388121/1236/1956/6278/5345/2264",76
"GO:0001889","GO:0001889","liver development","31/3041","92/18842",0.33695652173913,2.08777861973321,4.5882988224094,2.66926009102715e-05,0.000705874150139651,0.000705874150139651,"54657/8854/6928/7040/55036/7494/1373/123872/7049/7351/6927/3549/54577/3569/26257/9076/7124/54600/54361/8140/54576/54578/5105/6715/55897/54658/23242/7448/761/3673/3158",31
"GO:0060271","GO:0060271","cilium assembly","94/3041","390/18842",0.241025641025641,1.49339201848245,4.31937189945832,2.67703971906704e-05,0.000705874150139651,0.000705874150139651,"7802/136332/23639/150483/115948/374407/80217/4851/85377/54777/146754/55036/127254/89876/1767/80199/161582/286464/27148/25876/55329/152206/51473/79925/84071/123872/26074/145788/6101/1641/89765/8556/126820/27019/345895/257236/64284/154865/93233/79583/56171/5991/2302/225689/339145/26140/139212/79864/85478/146562/10233/159686/54768/92749/3754/27285/90506/10413/3766/64518/255101/387885/147700/201625/200373/286207/144535/79730/83659/164781/352909/146279/55130/8632/79846/138162/6103/9001/118491/83538/30846/54558/3784/51364/127733/4117/154313/348807/85452/79819/84217/84229/57545/29070",94
"GO:0046546","GO:0046546","development of primary male sexual characteristics","29/3041","84/18842",0.345238095238095,2.13909115109378,4.59010641018868,2.87003222329394e-05,0.000749706847766481,0.00074970684776648,"2625/642658/23639/1636/5972/132625/638/2494/6665/3625/4323/54997/4036/7490/2626/6716/2627/2254/1761/54361/2516/268/6662/3643/6715/3623/7482/6943/190",29
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin","19/3041","45/18842",0.422222222222222,2.61608389053308,4.76149996684531,2.88152631964668e-05,0.000749706847766481,0.00074970684776648,"6366/6352/10563/3976/54997/1803/55612/5328/3273/916/5420/2046/5054/64805/8631/6591/6423/4582/100",19
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","19/3041","45/18842",0.422222222222222,2.61608389053308,4.76149996684531,2.88152631964668e-05,0.000749706847766481,0.00074970684776648,"140628/55966/2625/219736/7040/9241/4487/7490/6469/5460/22943/186/6662/6495/55897/183/7849/4070/5314",19
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis","17/3041","38/18842",0.447368421052632,2.77188944080029,4.79646406873175,3.05906975490026e-05,0.000791776751468978,0.000791776751468978,"7040/9241/6299/7490/6469/4609/186/9955/5076/6662/6495/183/6943/7849/3237/4070/9953",17
"GO:0050863","GO:0050863","regulation of T cell activation","85/3041","346/18842",0.245664739884393,1.52213582009265,4.30031755941585,3.070154750594e-05,0.000791776751468978,0.000791776751468978,"2625/6366/7040/6352/64926/11148/3559/2494/3553/7494/3717/6375/970/11006/8876/1511/3662/5621/79679/151888/257101/1803/914/920/10457/3952/916/6441/201633/5293/3549/6469/639/942/2302/5320/30009/27240/54900/9479/3569/6363/64127/59067/8456/126259/27177/7704/282618/26279/2737/56253/55423/79626/3552/30835/10859/5678/114548/5105/3902/729230/10148/7535/29851/1493/11314/80380/57630/64600/857/941/3595/1604/199/84868/10125/3481/29126/3575/3592/654346/1236/11005/10288",85
"GO:0019722","GO:0019722","calcium-mediated signaling","59/3041","219/18842",0.269406392694064,1.66923881984267,4.37014914414919,3.09033444290628e-05,0.000793500721584669,0.000793500721584669,"58529/2494/719/1232/64581/51196/11251/5795/1193/810/10803/83988/5621/3208/118442/4842/8989/3357/3579/1234/283455/1240/2902/151651/7124/2214/6261/1524/2516/5027/6543/2899/50852/6263/2633/5443/5026/2826/643/6351/775/1131/729230/7137/2769/1238/1907/84174/1012/9001/79054/1237/57007/2903/64805/56923/1236/55607/4776",59
"GO:0042269","GO:0042269","regulation of natural killer cell mediated cytotoxicity","20/3041","49/18842",0.408163265306122,2.52897475991383,4.70130251494637,3.24022823653536e-05,0.000828371392644693,0.000828371392644693,"7040/3822/387837/3952/114836/201633/3823/59067/56253/135250/10859/3821/3805/84868/10125/6318/3592/8302/3824/81607",20
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","57/3041","210/18842",0.271428571428571,1.6817682153427,4.35847498839901,3.31470526036718e-05,0.000843743157184373,0.000843743157184373,"1440/834/115362/5473/26525/3929/10563/9971/3553/11009/6372/7494/3717/1511/56477/948/6374/27179/3934/10333/942/4986/1234/3569/671/7124/64127/27177/4283/1524/6688/8140/4318/3627/199713/3552/1437/10859/56300/7097/114548/929/4314/2634/5054/79931/5578/80380/941/1604/1053/84868/29126/84639/730249/3158/10288",57
"GO:0061008","GO:0061008","hepaticobiliary system development","31/3041","93/18842",0.333333333333333,2.06532938726296,4.51808321224785,3.39110409154736e-05,0.000859469485271486,0.000859469485271486,"54657/8854/6928/7040/55036/7494/1373/123872/7049/7351/6927/3549/54577/3569/26257/9076/7124/54600/54361/8140/54576/54578/5105/6715/55897/54658/23242/7448/761/3673/3158",31
"GO:0098656","GO:0098656","monoatomic anion transmembrane transport","42/3041","141/18842",0.297872340425532,1.84561349500094,4.42147266819745,3.4583691686968e-05,0.00087275582454666,0.00087275582454666,"6530/121601/4948/10723/8001/9498/1193/2555/53405/2558/1811/2568/203859/1080/6512/363/55879/116369/2561/2743/7351/10861/54102/8542/7809/2556/115111/63982/22802/2569/2742/5026/1180/26285/8671/285966/6507/56923/6558/54831/9635/6528",42
"GO:1990573","GO:1990573","potassium ion import across plasma membrane","21/3041","53/18842",0.39622641509434,2.45501417731258,4.65340899411698,3.52774923358293e-05,0.000886460063823403,0.000886460063823403,"3757/3767/3760/53828/10723/3768/6833/483/482/348980/496/479/3773/3766/3769/10021/6558/3784/3761/3758/486",21
"GO:0046661","GO:0046661","male sex differentiation","30/3041","89/18842",0.337078651685393,2.08853533543446,4.51564774473567,3.54823470228643e-05,0.000887813619125286,0.000887813619125286,"2625/642658/23639/1636/5972/132625/638/2494/6665/3625/4323/54997/4036/7490/2626/6716/6469/2627/2254/1761/54361/2516/268/6662/3643/6715/3623/7482/6943/190",30
"GO:0030198","GO:0030198","extracellular matrix organization","71/3041","278/18842",0.255395683453237,1.58242863124824,4.29187665736372,3.58110710219399e-05,0.000892241939021216,0.000892241939021216,"3036/1288/642658/7040/4856/4851/131873/1298/79625/4015/5468/1511/90993/4035/54507/4323/7049/1803/4316/55612/5328/1805/7490/23127/6624/80070/407019/3569/90102/54857/4312/1280/649/8190/8313/10218/84830/4318/4146/4321/25818/170692/5645/81031/5644/3038/7045/183/4314/79148/4322/1287/1297/64116/3037/1308/3249/10893/5650/406988/4319/3673/64147/1294/1758/10630/169044/11005/5345/23768/2264",71
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","72/3041","283/18842",0.254416961130742,1.57636447932438,4.2857914893844,3.62633223992154e-05,0.000899697619018509,0.000899697619018509,"3084/8792/6366/7040/9370/2852/1139/4851/3553/168667/408/10251/3383/7494/151888/948/128853/2066/56034/10457/387129/9590/8000/1436/3357/5028/152110/5320/26291/5031/407019/6363/65009/4803/7124/64127/9378/4852/55885/5801/2261/8622/10253/1813/3552/2633/1849/246/55584/2651/960/222166/1852/5578/155/9290/1846/10252/389658/84868/407006/10125/57007/55532/5314/406988/388121/1236/1956/6278/5345/2264",72
"GO:0008210","GO:0008210","estrogen metabolic process","18/3041","42/18842",0.428571428571429,2.65542349790952,4.71164688113579,3.65698300482234e-05,0.000899709626291019,0.000899709626291019,"54657/7367/441282/51170/1559/1565/54577/54600/54576/54578/7364/54658/3283/1577/3292/1588/7366/54490",18
"GO:0060675","GO:0060675","ureteric bud morphogenesis","18/3041","42/18842",0.428571428571429,2.65542349790952,4.71164688113579,3.65698300482234e-05,0.000899709626291019,0.000899709626291019,"2625/7040/9241/6299/7490/6469/4609/186/9955/5076/6662/6495/183/6943/7849/3237/4070/9953",18
"GO:0001822","GO:0001822","kidney development","60/3041","225/18842",0.266666666666667,1.65226350981037,4.31794783227667,3.68673493505025e-05,0.000900563335138558,0.000900563335138558,"2625/8854/6928/1636/7040/9370/9244/6580/9788/5972/4851/4072/9241/168667/51196/28999/4091/6664/3976/64220/1592/4854/6299/64321/7490/6469/4609/2302/5420/168002/65266/388585/7704/6569/54361/186/4318/8842/182/392255/9955/5455/5076/6662/6495/9353/183/655/6943/359/7849/3237/10409/4070/3037/793/153572/9953/3158/4311",60
